# libSceAcm
8fe55ktlNVo sceAcmBatchStartBuffers
8LoPTtvl84c _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V138GetPlayerSessionsShareableResponseBodyEEC1EPS6_PFvS8_EPNS2_10LibContextE
8Lr9U8OGHsE _ZNK3sce2Np9CppWebApi12Leaderboards2V15Entry19getRecordedDateTimeEv
8LtPsbRuYso _ZN3sce2Np9CppWebApi13InGameCatalog2V57Product14setDisplayNameEPKc
8Lw8c17Vmmk _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V125ResponseCompetitiveResultEEC1EPS6_PFvS8_EPNS2_10LibContextE
8MAsGSg87dU _ZN3sce2Np9CppWebApi7Matches2V122GetMatchDetailResponse15unsetCustomDataEv
8MDdXkueLyk _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V116FromNonPsnMemberEEaSERKS7_
8MExInxqXhE _ZN3sce2Np9CppWebApi14SessionManager2V120RequestPlayerSession14setCustomData1EPKvm
8MGPH+IErWk _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11UserProfile2V112BasicProfileEEEE6insertENS2_13ConstIteratorIS8_EERKS8_RSB_
8MGzdmcGLtU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V154GetUsersAccountIdPlayerSessionsInvitationsResponseBodyEEEEEEC1ERKSA_
8MZi4-tr47E _ZNK3sce2Np9CppWebApi17TitleCloudStorage2V110DataStatus13dataSizeIsSetEv
8MtIPCdWOGI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V124RequestGameSessionPlayerEEC1Ev
8N0tJDxt8Y0 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V116RequestMatchTeamEEEEEEC2EPS9_PFvSB_EPNS2_10LibContextE
8N1sHCc4bnA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V127RequestGameSessionSpectatorEEEEEE6assignEPS9_PFvSB_EPNS2_10LibContextE
8N2lLlFQeUc _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V119MatchCompletionRateEE5resetEPS6_
8NEgXjw66MU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V19RecordApi26RecordScoreResponseHeadersEEC1ERS8_
8NGrDMIt+BE _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11UserProfile2V15ErrorEEEEEEptEv
8NHF7+TgcW8 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V133RequestTemporaryCompetitiveResultEEEEppEi
8NNHrZe2Em4 _ZNK3sce2Np9CppWebApi14SessionManager2V118GameSessionForRead11memberIsSetEv
8NS4ExBbqAw _ZN3sce2Np9CppWebApi13InGameCatalog2V514ProductFactory7destroyEPNS3_7ProductE
8NUB97h5hMg _ZNK3sce2Np9CppWebApi14SessionManager2V120PlayerSessionForRead15getJoinDisabledEv
8NgMpaaAfkU _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V119PlayerSessionPlayerEEEEdeEv
8Nl7btCkccY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V131ResponsePlayerSessionInvitationEEEEEEC1EPS9_PNS2_10LibContextE
8NtPgE3KjtY _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V135MatchCompletionRateCompletedMetricsEEaSERS7_
8NvEP90rrCE _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14ConnectAccount2V214PSNError_errorEEEEEEC1EPS9_PNS2_10LibContextE
8NvMTqWOwo4 _ZN3sce2Np9CppWebApi17TitleCloudStorage2V17DataApi25UploadDataResponseHeadersD2Ev
8Nxjy-8eU6s _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V142PutGameSessionsSearchAttributesRequestBodyEEEEplEm
8O-6RHUTD7k _ZN3sce2Np9CppWebApi14SessionManager2V120RequestPlayerSession15setJoinDisabledERKb
8O8iTFqJDj4 _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V116FromNonPsnMemberEEptEv
8OA95knynUU _ZNK3sce2Np9CppWebApi14SessionManager2V142PutGameSessionsSearchAttributesRequestBody11getInteger4Ev
8OABXTm-4nI _ZN3sce2Np9CppWebApi14IdentityMapper2V333PsnWebError_error_missingElements9unsetNameEv
8OLV0SsQGHk _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V129JoinedGameSessionWithPlatformEEEE8capacityEv
8ONBJbPoq6c _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V113ErrorResponseEEEEC1EPS8_
8OazyQWbzNk _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V155PatchPlayerSessionsSessionIdMembersAccountIdRequestBodyEEEE21intrusive_ptr_sub_refEPS9_
8ObHRAQ3aCc _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11UserProfile2V124GetPublicProfileResponseEEEEppEi
8OdAKrWrc3w _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11UserProfile2V125GetBasicPresencesResponseEEEEdeEv
8Okvia9yPe0 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_13ConstIteratorIiEEEaSERKS6_
8OsvsFluH5A _ZN3sce2Np9CppWebApi14SessionManager2V120PlayerSessionForRead15unsetMaxPlayersEv
8OvP9GBErOk _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V133PostGameSessionsTouchResponseBodyEEEEEEC2ERKSA_
8P1n6bFL0SQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_13InGameCatalog2V513ContentRatingEEEEEEC2EPS9_PNS2_10LibContextE
8P43RzcRoFI _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11UserProfile2V118GetFriendsResponseEE3getEv
8P53XE-LcpI _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Matchmaking2V118PlayerForOfferReadEEEEC2EPKS8_
8P9pJU7-a5Q _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_14SessionManager2V117InvitableUserTypeEEEE6assignEPS8_PFvSA_EPNS2_10LibContextE
8PKz7-m83Yk _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_11UserProfile2V113BasicPresenceEEEEC2Ev
8PPoO0XNa9A _ZN3sce2Np9CppWebApi7Matches2V121ResponseTeamStatistic23setTeamMemberStatisticsERKNS1_6Common6VectorINS5_12IntrusivePtrINS3_27ResponseTeamMemberStatisticEEEEE
8PUhG5z7x-8 _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V133RequestTemporaryCompetitiveResultEEEE5emptyEv
8PdEjuDG0tQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V125FrequentlyMutedPropertiesEEEEEEC1ERKSA_
8PoKVfl28n0 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V111AddedPlayerEEEEC1EPNS2_10LibContextE
8Pt9GdhKzfk _ZNK3sce2Np9CppWebApi14SessionManager2V137PatchGameSessionsSessionIdRequestBody14getCustomData1Ev
8Q24DLUP6Ic _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14SessionManager2V161PostPlayerSessionsSessionIdJoinableSpecifiedUsersResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEEC2Ev
8Q4DnxdSuws _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_13InGameCatalog2V517ContentDescriptorEEcvbEv
8Q9l9kEKS+0 _ZN3sce2Np9CppWebApi17TitleCloudStorage2V128SetMultiVariablesRequestBody14unsetVariablesEv
8QNBDH4ufmc _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_12Leaderboards2V122RecordScoreRequestBodyEEEED2Ev
8QO+QzaiNdQ _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V119PlayerSessionPlayerEEEEppEv
8QSl3FZdvbg _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V117GameSessionPlayerEEC2ERKS7_
8QkqEUG71zk _ZNK3sce2Np9CppWebApi21AdvancedPlayerProfile2V132ConnectionQualityWirelessMetrics9getJitterEv
8QtydkMKHH0 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Entitlement2V212EntitlementsEEEED2Ev
8ReVlgBkWyM _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_12Leaderboards2V127RecordLargeDataResponseBodyEEEEplEm
8ReaMOMaHJk _ZN3sce2Np9CppWebApi12Leaderboards2V19RecordApi22ParameterToRecordScore24unsetxPsnAtomicOperationEv
8RgxiWf4oXc _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V117ConnectionQualityEEEE8capacityEv
8RjQPy3Voqs _ZNK3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V110ResultTypeEE5beginEv
8Rjmf94dDGM _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_17TitleCloudStorage2V17DataApi26SetDataInfoResponseHeadersEEC1Ev
8Rk0QeYkNwc _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V128AddAndGetVariableRequestBodyEEEEeqERKS9_
8RptU+m9PGU _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_12Leaderboards2V123RecordScoreResponseBodyEEEEixEm
8RsoOstH+Vo _ZNK3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi40ParameterToGetJoinedPlayerSessionsByUser15getmemberFilterEv
8RwCBNw6P+0 _ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_14SessionManager2V129GetPlayerSessionsResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE7releaseEv
8Rwwk4fXVlQ _ZNK3sce2Np9CppWebApi21AdvancedPlayerProfile2V19PlayStyle12perGameIsSetEv
8S0y3rofC4Q _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V124BandwidthUpstreamMetricsEEEEmmEi
8S10WsVXo5k _ZN3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi35ParameterToSendPlayerSessionMessage9terminateEv
8S5aAjQhr24 _ZN3sce2Np9CppWebApi14SessionManager2V137PatchGameSessionsSessionIdRequestBody8fromJsonERKNS_4Json5ValueE
8S5yfZ1q9K8 _ZN3sce2Np9CppWebApi14SessionManager2V115GameSessionsApi26ParameterToGetGameSessionsD2Ev
8S8cItIPgfo _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V154PostPlayerSessionsSessionIdMemberSpectatorsRequestBodyEEEEC1EPS8_
8SEoKYLM0sM _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V118GameSessionForReadEEEEdeEv
8SF2RJEQyWw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V113ErrorResponseEEEEEEaSERKSA_
8SHfQyTniLo _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V121ResponseTeamStatisticEEEEppEv
8SIMl8YR03k _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V160PostPlayerSessionsSessionIdJoinableSpecifiedUsersRequestBodyEEEEEEC2ERKSA_
8SXRtf+sJ9s _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V15CauseEEEE3endEv
8SdKhohCIEo _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Matchmaking2V120GetOfferResponseBodyEEEEppEi
8SsbRzTucHU _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS1_7Matches2V119RequestMatchResultsEEcvbEv
8T-qrc8WEzA _ZN3sce2Np9CppWebApi21AdvancedPlayerProfile2V119PlayStylePropertiesD1Ev
8T18aK17pHw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_7Matches2V116TaskAvailabilityEEEED1Ev
8TB+0wE1KhU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_17TitleCloudStorage2V113ErrorResponseEEEEEEC1ERKSA_
8TMncYpBQSU _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V119MatchCompletionRateEEEEptEv
8TVIn2x-aeg _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V131ResponsePlayerSessionInvitationEEEEEE3getEv
8TbF8pKs+Ro _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V124RequestGameSessionPlayerEEEE21intrusive_ptr_sub_refEPS9_
8TvPGcNi+XQ _ZN3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS1_14IdentityMapper2V311OnlineIdMapEEENS4_INS6_12IDMappingApi36GetOnlineId2AccountIdResponseHeadersEEEEC2Ev
8U-CFwUXaoA _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V113RemovedPlayerEEEEC1EPNS2_10LibContextE
8U1x4AD0iPM _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11UserProfile2V125GetPublicProfilesResponseEE7add_refEv
8UFY5oZKF4M _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_7Matches2V110TaskStatusEED1Ev
8UIy0SXtBUM _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V132RequestCreatePlayerSessionPlayerEEC2Ev
8ULUCTbpCKQ _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11Entitlement2V215FailureResponseEEEEC2Ev
8UVezszaPHg _ZN3sce2Np9CppWebApi7Matches2V118RequestMatchPlayerC1EPNS1_6Common10LibContextE
8UeXNsYnnVQ _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V15ErrorEEEED1Ev
8Uslkd0ZbcI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V129GetPlayerSessionsResponseBodyEEEEEE11release_refEv
8Uuu6aHJLns _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14IdentityMapper2V317PsnWebError_errorEEC2EPS6_PNS2_10LibContextE
8V3xCfsS5JI _ZNK3sce2Np9CppWebApi14SessionManager2V140PutPlayerSessionsNonPsnLeaderRequestBody11getPlayerIdEv
8VCoXHOqa94 _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V121GetTicketResponseBodyEEEED2Ev
8VCqeob59jM _ZN3sce2Np9CppWebApi7Matches2V127RequestTemporaryTeamResults22unsetTeamMemberResultsEv
8VDFbVGg3cU _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V154GetUsersAccountIdPlayerSessionsInvitationsResponseBodyEEEE5clearEv
8VHloNojuiA _ZNK3sce2Np9CppWebApi6Common15TransactionBaseINS2_12IntrusivePtrINS2_6VectorINS4_INS1_14IdentityMapper2V312AccountIdMapEEEEEEENS4_INS7_12IDMappingApi46ListEdgeAccountId2OnlineIdBatchResponseHeadersEEEE18getResponseHeadersERSE_
8VOQZyVtMiM _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V127ConnectionQualityPropertiesEEEE6resizeEj
8VPA6ZMO1ps _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V141GetUsersAccountIdGameSessionsResponseBodyEEEEC1Ev
8VWyc8ke-uw _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V129PostPlayerSessionsRequestBodyEEC1Ev
8VXPQp0LxUk _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V127PostGameSessionsRequestBodyEEEEeqERKS9_
8VXZ+m6d5k0 _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V131ResponseGameSessionMemberPlayerEEEEdeEv
8VYztPGz7p8 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V127RecordLargeDataResponseBodyEE11release_refEv
8VxLjHh1FMM _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V127PostGameSessionsRequestBodyEEEEppEi
8Vz6XaORKlU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_30CommunicationRestrictionStatus2V318PsnWebErrorWrapperEE11get_deleterEv
8W7ReiCqyAM _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS1_14SessionManager2V114SearchOperatorEEEE6assignEPS8_PFvSA_EPNS2_10LibContextE
8WGUNHKaFzs _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V117ConnectionQualityEEEEppEv
8WGbO0XCKfM _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_11Matchmaking2V121PlayerForTicketCreateEEEEC1Ev
8WSEEuhgqdY _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_21AdvancedPlayerProfile2V117ConnectionQualityEEEEC1EPS8_
8WV2KJ0dmXQ _ZNK3sce2Np9CppWebApi17TitleCloudStorage2V122UploadDataResponseBody24lastUpdatedDateTimeIsSetEv
8WZMvz1zKr4 _ZNK3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V118MatchmakingForReadEEEEneERKS9_
8WcdJXAIRaA _ZN3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi49ParameterToAddPlayerSessionJoinableSpecifiedUsersD2Ev
8Wfl31rWKec _ZNK3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V132RequestPlayerSessionMemberPlayerEEEE8capacityEv
8WlxBW2Ok30 _ZN3sce2Np9CppWebApi14SessionManager2V115GameSessionsApi27ParameterToLeaveGameSession12setaccountIdEPKc
8Wo3Ss6cNb0 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V110FromMemberEEaSERKS7_
8WpDz2mogd8 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_7Matches2V116RequestMatchTeamEEEEC2Ev
8WryVbP1y8A _ZN3sce2Np9CppWebApi6Common10LibContext17createTransactionINS2_12IntrusivePtrINS1_12Leaderboards2V122GetRankingResponseBodyEEENS5_INS2_18ResponseHeaderBaseEEEEEiRNS2_11TransactionIT_T0_EE
8WyTri4XmqA _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V143GetUsersAccountIdPlayerSessionsResponseBodyEEEEC1Ev
8X1f5erLNo0 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_11UserProfile2V113BasicPresenceEEEEmmEv
8XKAwGS4vPg _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorIlEEEC1Ev
8XKXUnsUi2I _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V15ErrorEEEEEEptEv
8XMkMnjyoHA _ZN3sce2Np9CppWebApi14SessionManager2V120GameSessionSpectator11setOnlineIdERK13SceNpOnlineId
8XT8t1yXLaA _ZN3sce2Np9CppWebApi17TitleCloudStorage2V145SetMultiVariablesRequestBody_variablesFactory6createEPNS1_6Common10LibContextERKNS_4Json5ValueEPNS5_12IntrusivePtrINS3_38SetMultiVariablesRequestBody_variablesEEE
8XZKYR+U1dg _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V114ResponseMemberEEEEeqERKS9_
8Y-m3dWkJKo _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_11Entitlement2V212EntitlementsEEEEEEC2ERSA_
8Y22z5nTYW8 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS2_12IntrusivePtrINS1_14SessionManager2V129PostPlayerSessionsRequestBodyEEEEC2EPS8_
8YKLUP15U98 _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V154PostPlayerSessionsSessionIdMemberSpectatorsRequestBodyEEEEEED1Ev
8YOgGCMTaSc _ZN3sce2Np9CppWebApi12Leaderboards2V15Entry14unsetSmallDataEv
8YZ0Yh1Q2lk _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_12Leaderboards2V15ErrorEEEEEEcvbEv
8YmeSJZXVU4 _ZN3sce2Np9CppWebApi14SessionManager2V138RequestCreatePlayerSessionNonPsnPlayer11setPlayerIdEPKc
8YtcWzYdIRs _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_12Leaderboards2V19RecordApi26RecordScoreResponseHeadersEED1Ev
8YuDwsGaeuA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_30CommunicationRestrictionStatus2V35ErrorEEEEEE6assignEPS9_PFvSB_EPNS2_10LibContextE
8YwLa1Mnk80 _ZN3sce2Np9CppWebApi6Common13ConstIteratorINS1_14SessionManager2V116InitialJoinStateEEC1Ev
8YyEouHum7M _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V149PostGameSessionsSessionIdMemberPlayersRequestBodyEEEEC1EPNS2_10LibContextE
8Z-7icycHjI _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_7Matches2V125ResponseCompetitiveResultEEEEEEC2ERSA_
8Z3AWaTmiEw _ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V119SubtaskAvailabilityEE5clearEv
8Z78YTlkABw _ZN3sce2Np9CppWebApi6Common15TransactionImplINS2_12IntrusivePtrINS1_12Leaderboards2V122GetRankingResponseBodyEEENS4_INS2_18ResponseHeaderBaseEEEE17getResponseHeaderERSA_
8ZErRC49B4s _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_21AdvancedPlayerProfile2V135MatchCompletionRateCompletedMetricsEEC2EPS6_PNS2_10LibContextE
8ZNgnjz-3LQ _ZN3sce2Np9CppWebApi14SessionManager2V117PlayerSessionsApi39ParameterToJoinPlayerSessionAsSpectatorD1Ev
8ZW8CDnM0DE _ZNK3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_10Activities2V114UserActivities26GetUsersActivitiesResponseEEEEEEdeEv
8ZWUEx99Mwg _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V113PlayerSessionEEEE7popBackEv
8Zd-76t0uq8 _ZN3sce2Np9CppWebApi6Common6VectorINS1_7Matches2V114ResultsVersionEE8pushBackERKS6_
8ZnSFFtwYok _ZNK3sce2Np9CppWebApi7Matches2V118CreateMatchRequest11zoneIdIsSetEv
8a6l2bQ4E4U _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_11Matchmaking2V113PlayerForReadEED2Ev
8aC5SbFC89s _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14IdentityMapper2V317PsnWebError_errorEEC2ERKS7_
8aHyfmWWHGM _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_7Matches2V122GetMatchDetailResponseEEEEaSERKS9_
8aIp9UUBBr8 _ZN3sce2Np9CppWebApi6Common6VectorINS1_13InGameCatalog2V511ContentTypeEEC2EPNS2_10LibContextE
8aQwTdpcc5M _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_14SessionManager2V118LeaderWithOnlineIdEEEEptEv
8aalZ8Hr-Yk _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V143PutPlayerSessionsSessionIdLeaderRequestBodyEE7add_refEv
8aeb+81ECkA _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V140PutPlayerSessionsNonPsnLeaderRequestBodyEEaSERS7_
8aehxnWCPO0 _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V118IdempotentVariableEEEEeqERKS9_
8alx97vbThE _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V124UpdateMatchDetailRequestEEEEixEm
8aoLirCPF-0 _ZN3sce2Np9CppWebApi6Common17ParameterBaseImplC1EPNS2_10LibContextE
8b-uv83M8zg _ZNK3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_15ProfanityFilter2V224TestForProfanityResponseEEEEeqERKS9_
8bDoKOYvyrM _ZN3sce2Np9CppWebApi14SessionManager2V115GameSessionsApi26ParameterToGetGameSessions10initializeEPNS1_6Common10LibContextEPKc
8bFaC8j8eLg _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_7Matches2V120ReportResultsRequestEEEEC1EPNS2_10LibContextE
8bHt2xBGEUU _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_21AdvancedPlayerProfile2V13MmrEEEEEEC2EPS9_PNS2_10LibContextE
8bV3Kz9xp9E _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V122SetDataInfoRequestBodyEEEEppEi
8bVElXx+fSA _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V149PostGameSessionsSessionIdMemberPlayersRequestBodyEEEE7reserveEi
8bhousiIM2I _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_14SessionManager2V112NonPsnLeaderEEC2ERKS7_
8bkwy73zeKQ _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS2_6VectorINS3_INS1_14SessionManager2V130RequestGameSessionMemberPlayerEEEEEEC2EPS9_PFvSB_EPNS2_10LibContextE
8boSOXVb0xg _ZN3sce2Np9CppWebApi6Common8IteratorINS2_12IntrusivePtrINS1_17TitleCloudStorage2V136SetVariableWithConditionsRequestBodyEEEEC2Ev
8br4LSv6nPg _ZN3sce2Np9CppWebApi6Common12IntrusivePtrINS1_15ProfanityFilter2V219WebApiFilterRequestEE11get_deleterEv
8bsscaNVPLo _ZN3sce2Np9CppWebApi6Common6VectorINS2_12IntrusivePtrINS1_14SessionManager2V132RequestCreatePlayerSessionPlayerEEEE6resizeEj
